,target_end_date,horizon,mu_KL,sigma_KL,mu_CDF,sigma_CDF,KL_lower_98,KL_lower_95,KL_lower_90,KL_lower_80,KL_lower_70,KL_lower_60,KL_lower_50,KL_lower_40,KL_lower_30,KL_lower_20,KL_lower_10,KL_pred,KL_upper_10,KL_upper_20,KL_upper_30,KL_upper_40,KL_upper_50,KL_upper_60,KL_upper_70,KL_upper_80,KL_upper_90,KL_upper_95,KL_upper_98,KL_WIS,CDF_lower_98,CDF_lower_95,CDF_lower_90,CDF_lower_80,CDF_lower_70,CDF_lower_60,CDF_lower_50,CDF_lower_40,CDF_lower_30,CDF_lower_20,CDF_lower_10,CDF_pred,CDF_upper_10,CDF_upper_20,CDF_upper_30,CDF_upper_40,CDF_upper_50,CDF_upper_60,CDF_upper_70,CDF_upper_80,CDF_upper_90,CDF_upper_95,CDF_upper_98,CDF_WIS,wis_COVIDhub,y,lower_98_COVIDhub,lower_95_COVIDhub,lower_90_COVIDhub,lower_80_COVIDhub,lower_70_COVIDhub,lower_60_COVIDhub,lower_50_COVIDhub,lower_40_COVIDhub,lower_30_COVIDhub,lower_20_COVIDhub,lower_10_COVIDhub,pred_COVIDhub,upper_10_COVIDhub,upper_20_COVIDhub,upper_30_COVIDhub,upper_40_COVIDhub,upper_50_COVIDhub,upper_60_COVIDhub,upper_70_COVIDhub,upper_80_COVIDhub,upper_90_COVIDhub,upper_95_COVIDhub,upper_98_COVIDhub,lower_98_calculated,lower_95_calculated,lower_90_calculated,lower_80_calculated,lower_70_calculated,lower_60_calculated,lower_50_calculated,lower_40_calculated,lower_30_calculated,lower_20_calculated,lower_10_calculated,pred_calculated,upper_10_calculated,upper_20_calculated,upper_30_calculated,upper_40_calculated,upper_50_calculated,upper_60_calculated,upper_70_calculated,upper_80_calculated,upper_90_calculated,upper_95_calculated,upper_98_calculated,wis_calculated
197,2021-10-16,3,9.384441268413752,0.28653713811439613,9.396678849287882,0.5149437624793248,6111.064174591976,6787.505655579255,7428.874290335156,8243.902791168714,8843.735295653698,9351.439136394289,9810.170235836027,10241.271351191675,10657.643835369221,11068.382667494692,11480.83756360392,11901.756442451046,12338.107357644683,12797.877582550875,13291.099665512289,13831.466969083125,14439.281175568034,15147.594327394918,16017.192021231178,17182.614837133882,19067.73501332653,20869.493684913352,23179.56453548171,742.5906128297335,3636.367497804998,4391.418702703364,5165.058635189523,6227.634622435685,7065.463797318254,7811.02319151095,8513.041489773976,9197.086942642989,9879.927755864155,10574.696870609881,11293.361142548492,12048.29998987715,12853.705005427304,13727.252366875813,14692.570252845646,15783.425072673966,17051.66512114906,18584.18917560453,20545.22347155339,23309.25647486039,28104.527537613765,33055.72583108781,39919.37908742635,1392.60693260526,704.1460869565218,11757.0,6360.0,7303.0,8324.0,8934.0,9859.0,10412.0,10569.0,10930.0,11362.0,11777.0,12262.0,12807.0,13207.0,13471.0,13732.0,14120.0,14319.0,14492.0,14811.0,16479.0,18105.0,18813.0,19433.0,6360.0,7303.0,8324.0,8934.0,9859.0,10412.0,10569.0,10930.0,11362.0,11838.5,12358.25140560686,12989.0,13294.0,13620.625,13890.443,14126.49,14344.754,14492.0,14834.126,17061.288528993984,18200.0,19433.860846268,20310.20237648143,741.9217496438857
198,2021-10-23,3,9.271137527983782,0.400308329267196,9.397188005007042,0.45723794002957807,4187.591795607679,4849.096218707942,5501.020616765058,6362.150715031672,7018.077572457418,7587.288332406189,8112.275302783403,8614.616519673418,9107.837047133755,9601.941267740687,10105.491259776414,10626.833333932973,11175.071434348813,11761.120335800704,12399.166357804792,13109.067182420575,13920.827695337422,14884.051028462123,16091.242301222679,17750.221861354756,20528.842659309754,23288.790655772846,26967.668344760732,1052.1418622666756,4160.928374433567,4919.775164568804,5682.227049048239,6709.059170775247,7504.749284273599,8203.915718203749,8855.426385948109,9484.48130283647,10107.215651528537,10735.895198313116,11381.344762432069,12054.43601268614,12767.333792012596,13534.914872005862,14376.800950316027,15320.756396081211,16409.083114791985,17712.203851816274,19362.329383666987,21658.689226786726,25572.619032934188,29535.786234792336,34922.35734620779,1223.1708101558008,654.3534782608696,11861.0,6347.0,7037.0,7582.0,8204.0,9514.0,9901.0,10096.0,10435.0,10754.0,11413.0,11806.0,12289.0,12587.0,12993.0,13316.0,14168.0,14204.0,14431.0,14906.0,15502.0,16761.0,17478.0,18291.0,6347.0,7037.0,7582.0,8204.0,9514.0,9894.42070209887,10009.9970714811,10435.0,10754.0,11413.0,11806.0,12288.811379636374,12586.466335746203,12992.70891,13285.0,13655.52831,14022.32101,14430.4535,14905.57335,15501.90659,16760.002198108108,17477.035,18290.5181510029,638.0137365242925
199,2021-10-30,3,9.333538362492448,0.2952705847054869,9.18454482870203,0.547935120254127,5690.971584298539,6341.170493238264,6959.489968862937,7747.56502304118,8329.094864793378,8822.251325509282,9268.542138450985,9688.53315744288,10094.687386215432,10495.820562256104,10899.086562843224,11311.083475047644,11738.654302982273,12189.671938522042,12674.05363678743,13205.364248685048,13803.746853426737,14502.036346386933,15360.685819571314,16513.654160888203,18383.618620316684,20176.181907728536,22481.32985455166,1119.4290430853562,2724.0012511801397,3329.614222416602,3957.1199678990074,4828.724907673428,5522.834891792957,6144.981410639256,6734.2936532277345,7311.526618720082,7890.495497811674,8482.216321280366,9096.91444929994,9745.343193372843,10439.99198694531,11196.568250487946,12036.21673479917,12989.313847734255,14102.69864176455,15455.167007045282,17196.18924291006,19668.072994942588,24000.21094307197,28523.338625004075,34864.7835295498,1209.923275771884,528.7273913043479,9391.0,5860.0,6596.0,7081.0,7563.0,7995.0,8284.0,8638.0,8945.0,9224.0,9440.0,9737.0,9971.0,10329.0,10618.0,10786.0,11023.0,11397.0,12123.0,12839.0,13577.0,14617.0,15369.0,16459.0,5608.017400748634,6251.650579314476,6816.545140710491,7556.665,7992.41148913462,8301.320225209107,8657.0,8990.5,9279.6,9447.81099436621,9870.31965708312,10175.853710176292,10539.145292742543,10931.147170147568,11110.70005523396,11383.866063712376,11805.111617043702,12301.5,13071.72,13706.255935203577,14665.14,15426.8,16497.5,597.946163929196
200,2021-11-06,3,9.180676202194537,0.29057378392944566,9.268378948569536,0.3397102571261092,4937.925080210893,5492.627683338665,6019.291617101349,6689.476604048908,7183.311952566565,7601.669215066521,7979.9479132303395,8335.669875339427,8679.439017495451,9018.742363526588,9359.641890195167,9707.714932144298,10068.73236277337,10449.320471211124,10857.813392526292,11305.597584014198,11809.566958141768,12397.241518612,13119.258891451307,14087.758248042504,15656.282366521968,17157.4944884111,19084.884374096764,755.5297621384619,4808.280015973532,5445.577440503948,6060.849798594042,6856.982373649176,7452.403638145692,7962.287268962335,8427.436077598328,8868.267328330461,9297.321564566846,9723.630529880871,10154.685464958355,10597.558766932669,11059.746971596827,11550.03282708721,12079.635090455626,12664.058001478243,13326.502958251729,14105.023848659477,15070.07098270056,16378.670047364116,18530.116328677872,20623.754421936592,23357.261109064682,1170.7052409744824,412.54304347826087,8637.0,4545.0,5246.0,5853.0,6490.0,6940.0,7168.0,7361.0,7715.0,7826.0,7925.0,8174.0,8437.0,8586.0,8918.0,9217.0,9402.0,9717.0,10367.0,11151.0,11611.0,12512.0,13555.0,14992.0,4485.222647491872,5099.0,5853.0,6490.0,6940.0,7168.0,7361.0,7715.0,7826.0,7925.0,8177.149129655136,8602.73406185536,8800.5,8931.246104869719,9432.16119,9673.03868,9932.86019,10511.0,11151.0,11615.69453125,12512.0,13555.0,14992.0,430.8617041152589
201,2021-11-13,3,9.034993667064363,0.2910498970392139,9.103901829401558,0.32563263252083646,4263.775685395678,4743.575006382648,5199.195537608726,5779.070963922706,6206.421964975603,6568.494211691819,6895.908162250631,7203.821671059593,7501.409273373871,7795.149956115024,8090.290718951538,8391.660273441848,8704.256075730762,9033.817507207812,9387.564333386877,9775.36165668357,10211.847444598074,10720.868417531017,11346.305897707187,12185.343039474046,13544.395788824371,14845.335437957565,16515.869346988675,533.6462591429778,4214.840577309924,4748.925198713174,5262.091302520592,5922.93166748417,6415.070689189122,6835.210127326966,7217.514759079369,7579.025512026585,7930.163335354533,8278.389679111648,8629.849926826477,8990.302985509237,9365.811509653788,9763.438410636605,10192.166838596755,10664.372041366047,11198.528921548894,11824.88120564402,12599.323014080896,13646.20635672264,15359.966812537075,17019.755921436237,19176.418725389216,662.9514963815724,522.0513043478261,8532.0,3920.0,4326.0,4680.0,5224.0,5830.0,6143.0,6265.0,6489.0,6993.0,7324.0,7645.0,7710.0,8176.0,8409.0,8605.0,8876.0,9169.0,9521.0,10023.0,10379.0,11082.0,12352.0,13274.0,3920.0,4326.0,4680.0,5224.0,5830.63,6143.50433448166,6265.658177736392,6489.0,6993.0,7324.751434636804,7645.7,7710.0,8176.0,8409.0,8605.0,8876.0,9169.0,9521.0,10023.0,10379.0,11082.0,12352.0,13274.0,521.9664795491173
202,2021-11-20,3,9.038808511462324,0.29765169282357545,9.108968119318131,0.3284725294116365,4214.840921405959,4700.489417175218,5162.700348555808,5752.285416353502,6187.660578250126,6557.066005123351,6891.509981585649,7206.364055085041,7510.949906833398,7811.867395124003,8114.478375636779,8423.734291421631,8744.776451130072,9083.525848987649,9447.446766741785,9846.754739292075,10296.625790585571,10821.806484337474,11467.871987338393,12335.844673273414,13744.609336531132,15096.151297180462,16835.58187263745,560.5081073177678,4208.353463376284,4746.55225184188,5264.170635095637,5931.388630674208,6428.703875268356,6853.526826354314,7240.291630389037,7606.18458461699,7961.724738695618,8314.452590889716,8670.58740453228,9035.96604033824,9416.741735336942,9820.091147264435,10255.15010401158,10734.512339770854,11276.988062117436,11913.38187634678,12700.644463692559,13765.525640977114,15510.265138026356,17201.681968309207,19401.574271910307,757.8878412850366,478.9817391304347,8075.0,4699.0,4927.0,5292.0,5868.0,6064.0,6262.0,6341.0,6418.0,6568.0,6830.0,7092.0,7357.0,7646.0,7923.0,8312.0,8601.0,8974.0,9205.0,9473.0,9810.0,10305.0,10743.0,11503.0,4567.783928791432,4752.5257800217605,5140.05,5514.4,6064.0,6262.0,6341.05,6418.0,6688.347837586305,7108.848544060887,7393.748052278837,7676.0,7904.88375631388,8072.412321378826,8415.188696308127,8684.119200000001,8974.113734999999,9305.601067194815,9712.735057501715,9961.0,10587.40936130157,11331.709292152957,12332.80946226944,438.7238937061074
203,2021-11-27,3,8.938495971162645,0.2969270030620907,9.006488966574263,0.3351557213496929,3818.9869452226617,4257.8930985892775,4675.514612646473,5208.091253539901,5601.282738541668,5934.843279614292,6236.79527080838,6521.027917287755,6795.962194378075,7067.558558199889,7340.6577113142175,7619.728142162118,7909.408018162814,8215.037269566727,8543.34607812966,8903.54368926026,9309.309419247924,9782.946949903406,10365.528695945413,11148.08749193752,12417.939365094533,13635.91232003778,15203.051959391347,1034.4587280987316,3739.847696579898,4228.471349024439,4699.478681510665,5307.9959219991215,5762.475215440883,6151.275852237037,6505.673151786656,6841.300570729644,7167.746637539279,7491.90389254331,7819.476184552686,8155.835534938842,8506.663579892507,8878.604721448195,9280.13455785415,9722.954368876215,10224.561197745288,10813.635231263552,11543.243274128672,12531.594645219502,14154.262159901698,15730.898422267323,17786.193093852922,1343.0824449096947,729.944347826087,5759.0,3414.0,4042.0,4646.0,5111.0,5395.0,5817.0,6061.0,6343.0,6510.0,6667.0,6820.0,6971.0,7122.0,7369.0,7703.0,8055.0,8451.0,8889.0,9431.0,9448.0,9913.0,11064.0,12075.0,3330.5,3888.7769449757134,4600.277175380328,5007.05,5354.82312027968,5739.0,6061.05,6343.374675,6510.030545,6667.46098,6820.340685,6971.015695,7121.690705,7369.0,7703.0,8055.0,8451.0,8889.0,9431.0,9448.0,9912.71956511421,11063.502976002495,12074.539071025494,728.3438651461449
204,2021-12-04,3,8.829072304837915,0.3010413635032472,8.736521348284851,0.5231051971787788,3390.5430146305257,3785.911949058195,4162.634001059175,4643.7256931928,4999.34900572391,5301.311390638398,5574.862825699566,5832.529486715137,6081.915083754804,6328.410308310091,6576.401838132251,6829.947766224866,7093.268878260714,7371.232934771063,7669.9831955826585,7997.934103138526,8367.5935978759,8799.367373841918,9330.85216414199,10045.422484308505,11206.410767194639,12321.51912591747,13758.32316182645,3360.1366019339043,1843.8235022641031,2233.341116463923,2633.554852438446,3184.7690827797223,3620.4646600453284,4008.87088944515,4375.133245811695,4732.480273090864,5089.618774209197,5453.397903667344,5830.087248444773,6226.199218273017,6649.224111691397,7108.51424935528,7616.59338849927,8191.382629959717,8860.428820707053,9669.94392552984,10707.342936787065,12172.171890022328,14719.859231232622,17357.651466606912,21024.548530822925,3224.198350285859,3560.3773913043474,12087.0,3309.0,3778.0,4244.0,4868.0,5168.0,5435.0,5686.0,6028.0,6220.0,6297.0,6434.0,6667.0,6918.0,7211.0,7473.0,7716.0,8155.0,8553.0,9021.0,9662.0,10784.0,11582.0,12378.0,3302.1995533381946,3765.5,4226.5,4863.7,5155.0,5312.710649531249,5569.72958859375,5947.337409571388,6183.856005859375,6315.65,6477.0,6734.452859975458,7025.647575995279,7271.271516039091,7488.358184474269,7727.833459400291,8180.013083054621,8592.77,9069.795,9696.06,10857.71555831826,11661.6761,12399.2032,3529.910512730379
205,2021-12-11,3,8.872092829498301,0.29714257327202703,8.815636081933162,0.5850913963804801,3571.8388845855598,3982.655503043357,4373.57831814747,4872.143678089632,5240.249261221212,5552.5431689979205,5835.25478943007,6101.385232811148,6358.817520354955,6613.1318094264925,6868.860418660922,7130.187636190329,7401.457101845223,7687.67010734818,7995.130472692589,8332.464479358507,8712.48601164285,9156.088332845246,9701.747606455183,10434.744762538618,11624.251820604346,12765.245622784152,14233.445955998191,1011.0375078508365,1727.637169294553,2140.6782934762623,2574.0771911511492,3183.738094775688,3674.7038479903463,4118.361788660126,4541.43323682728,4958.278355362717,5378.626871257813,5810.401030175464,6261.109651639845,6738.792826019615,7252.920213610981,7815.524008786375,8442.922299496453,9158.688862818273,9999.338619307444,11026.551595601226,12357.82001231157,14263.525265011758,17641.78980650735,21213.52325120728,26285.223285949716,1320.5278805309251,1285.08,9101.0,3103.0,3623.0,4093.0,4716.0,5263.0,5559.0,5917.0,6134.0,6319.0,6564.0,6713.0,6944.0,7028.0,7178.0,7365.0,7589.0,7928.0,8129.0,8520.0,9170.0,10341.0,11125.0,12035.0,3103.0,3623.0,4093.0,4716.0,5263.0,5559.0,5917.0,6134.0,6319.0,6564.0,6713.0,6944.0,7028.0,7189.770981369074,7377.365128072499,7617.718315040723,7975.0,8188.910545061676,8668.284515433703,9289.213980807135,10352.95085977204,11299.158601941876,12035.0,1265.2930338567653
206,2021-12-18,3,8.855720559777852,0.2945320459802445,8.89796471252031,0.33030624776170253,3535.240326108915,3938.079147367578,4321.070518266486,4809.087110395326,5169.1198593964555,5474.390016208508,5750.612866902933,6010.527558882191,6261.852422444883,6510.045465643855,6759.534232787183,7014.400714797315,7278.876871293175,7557.830071603493,7857.390124907909,8185.93990390078,8555.925868514838,8987.634648257239,9518.412945737704,10231.009806704147,11386.487950094303,12493.861993768764,13917.531157465437,1196.7942472750324,3393.297614687459,3829.832559369773,4249.936339583471,4791.794349967403,5195.895617519468,5541.231019937987,5855.733431215674,6153.3501162939565,6442.622489510809,6729.678036852641,7019.575215327654,7317.066040878686,7627.164579656266,7955.723164375872,8310.195969692051,8700.862852709877,9143.082771010819,9662.014677594017,10304.182259946929,11173.15384099159,12597.707628681184,13979.581252343414,15778.00167448954,1032.61111133782,980.392608695652,9317.0,3863.0,4525.0,4970.0,5534.0,6029.0,6297.0,6541.0,6743.0,6935.0,7094.0,7229.0,7409.0,7688.0,7966.0,8180.0,8363.0,8556.0,8832.0,9344.0,10037.0,11019.0,11718.0,12447.0,3670.9171711258414,4277.020614259286,4673.1,5316.1,5881.096110056302,6090.328912445459,6346.505057695973,6658.855488247278,6919.640910420278,7046.6468,7166.01355,7352.873062795428,7636.036163678279,7877.38614744705,8073.087887926877,8276.981557183124,8487.704305340954,8791.0,9301.0,9996.5,11024.695,11770.54,12595.8,1029.69076180992
207,2021-12-25,3,8.741778891307046,0.2952117264174304,8.815093034327543,0.3320112886858404,3149.5463927977657,3509.3093815763796,3851.426246783244,4287.460339417008,4609.209291871053,4882.059477775696,5128.977536627033,5361.3426152422635,5586.050412144567,5807.978505229068,6031.084885155483,6259.019931080828,6495.569411415623,6745.0887537542585,7013.064259587852,7307.000001509293,7638.039008341984,8024.345192024503,8499.360306063321,9137.187844632976,10171.642396212763,11163.259273558127,12438.404015019863,2462.4933133957898,3111.06154190685,3513.4820650699066,3900.9799194090015,4401.072092150764,4774.217900577217,5093.218785204505,5383.827455444454,5658.907573288539,5926.34111977047,6191.786508852065,6459.918939417873,6735.134334168208,7022.074878137583,7326.162559778144,7654.307030684106,8016.040889837393,8425.610752703185,8906.358908253738,9501.458761194588,10307.041909218857,11628.369137097163,12910.848457223834,14580.88626285672,1968.5066553502247,2228.642173913044,10304.0,2728.0,3005.0,3504.0,4368.0,4590.0,5076.0,5493.0,5868.0,6130.0,6503.0,6724.0,7071.0,7112.0,7318.0,7451.0,7552.0,7708.0,8024.0,8556.0,9114.0,10204.0,11354.0,11844.0,2728.0,3005.0,3504.0,4368.0,4561.6714,4954.0,5311.744260249026,5736.583704073304,6101.4807344166165,6341.0,6649.1751683438415,6863.0,7111.63917619678,7317.4100533038145,7451.0,7552.0,7708.0,8024.0,8556.0,9114.0,10204.0,11353.4567613176,11843.8,2257.0228583528374
208,2022-01-01,3,9.015006948705436,0.2880856151442613,9.10794273939186,0.5619605630065577,4208.323338121697,4676.800580866244,5121.22158175954,5686.273420132423,6102.32666625808,6454.59770228874,6772.978020951653,7072.255304533072,7361.372424891706,7646.637537802941,7933.152069093506,8225.603515656701,8528.836029802114,8848.405964358599,9191.296037135256,9567.040538456777,9989.778940295024,10482.536064608965,11087.664901799339,11898.927152751685,13211.799590506527,14467.273518908882,16077.793401441168,729.2759681472854,2442.1326620203713,3000.458157531881,3581.725222804809,4392.972131426635,5041.747606647474,5625.048206807173,6178.965240556759,6722.734914381392,7269.245868392595,7828.855883291222,8411.255414007877,9026.70549074821,9687.187941173082,10407.831390868498,11209.059851860726,12120.277395200786,13186.902473877966,14485.460216696252,16161.342925867966,18548.12859699214,22749.207978856815,27156.32338086958,33364.85903648432,1157.4021234973247,596.1313043478261,9481.0,4005.0,4612.0,5167.0,6094.0,6333.0,6881.0,7184.0,7638.0,7961.0,8099.0,8386.0,8721.0,8886.0,9335.0,9701.0,10014.0,10245.0,10883.0,11388.0,12301.0,13146.0,14000.0,15511.0,4005.3072,4612.464491882441,5167.01079380141,6094.0,6333.628212901071,6881.0,7184.881105667668,7638.625558054811,7961.0,8099.0,8386.0,8722.0,9066.0,9335.0,9701.0,10014.0,10245.0,10883.0,11388.0,12301.0,13146.0,14000.0,15511.0,587.4341391516824
209,2022-01-08,3,9.439432774845796,9.208009630670134e-05,9.3903676883863,0.33068583069787855,12571.888946885789,12572.31308763141,12572.677883517246,12573.098482947531,12573.382267335506,12573.607814739205,12573.80131755294,12573.975091598057,12574.1361212922,12574.288924631683,12574.436765398394,12574.582263902706,12574.727764090578,12574.875610016894,12575.028422342788,12575.189465526502,12575.363258756279,12575.556788585596,12575.782374996905,12576.066219962366,12576.486932744188,12576.851849737535,12577.276157917766,251.71608175115188,5547.359951580535,6261.877692652046,6949.5896967789395,7836.728509856062,8498.405630639943,9063.906359587507,9578.952140203728,10066.374279830126,10540.15649667939,11010.332082178478,11485.185442805985,11972.500672489787,12480.492636934589,13018.751049732855,13599.491847955673,14239.563160290845,14964.139109867163,15814.458652383051,16866.784027814712,18290.89423890239,20625.78923460838,22891.020774961886,25839.457616578176,873.7625729804046,1230.1939130434785,12322.0,4798.0,5619.0,6504.0,7410.0,7769.0,8164.0,8648.0,9228.0,9619.0,9739.0,9879.0,9999.0,10120.0,10352.0,10654.0,11114.0,11558.0,12053.0,12777.0,13469.0,14478.0,15437.0,16446.0,4798.487978397327,5619.275450673854,6504.2905407090975,7410.031980652482,7769.2783,8164.309726474728,8648.0,9228.0,9710.5,9901.85,10054.55,10192.5,10396.6,10664.95,10909.04639309697,11322.69760745717,11646.763361363672,12263.0,12874.5,13527.5,14562.346735,15566.5,17207.009611924797,1132.4681086666935
210,2022-01-15,3,9.431099005325903,0.3014160815960417,9.474383967997314,0.33629297759511784,6185.111701345687,6907.301648728141,7595.51841640154,8474.515428841858,9124.344262542845,9676.16409845984,10176.098322668116,10647.029985016734,11102.851211118568,11553.412353938375,12006.73059617658,12470.22404616088,12951.609642259193,13459.788588644926,14005.9958297669,14605.621284084755,15281.543360783495,16071.08831341555,17043.031618155015,18349.897297042364,20473.452796276924,22513.348289933565,25142.066185743366,1140.6715486665569,5955.375371705499,6736.271383649536,7489.3047173752475,8462.561428309662,9189.7011645832,9811.914164738666,10379.186705163522,10916.511713663493,11439.223663178027,11958.350695947458,12483.024240059156,13021.849651466944,13583.933274858899,14179.929377959666,14823.433244970796,15533.219108185607,16337.365649377076,17281.90498799845,18452.022030805674,20037.499258576125,22641.429978407643,25172.46688679901,28473.19568654642,1101.766330377475,1987.5478260869563,14407.0,5165.0,5822.0,6311.0,6814.0,7626.0,8662.0,9256.0,9569.0,10080.0,10206.0,10431.0,10693.0,11314.0,11613.0,11933.0,12278.0,12657.0,13030.0,13743.0,14305.0,15047.0,15866.0,16865.0,5165.117115153788,5822.0,6311.0,6814.0,7626.0,8662.0,9256.0,9569.0,10080.0,10206.0,10431.517524053328,10693.0,11314.0,11613.0,11933.0,12410.62087,12703.62794,13079.6,13956.760859816428,14358.0,15060.0,16015.759929594056,16981.0,1953.498925775683
211,2022-01-22,3,9.248647197408292,0.2961968208311023,9.29469975850177,0.3292649093295866,5216.543793025672,5814.511742458396,6383.340204561782,7108.565170224238,7643.867126090427,8097.913085344549,8508.87893368176,8895.683452250474,9269.794594809811,9639.327183177835,10010.869242667795,10390.499909369104,10784.526872696268,11200.209964343894,11646.696942675291,12136.50293944379,12688.215358105275,13332.13720976925,14124.066599496013,15187.662458075729,16913.165350241736,18567.76512776504,20696.17214964077,2780.2286844234527,5057.942386960238,5706.450010418866,6330.327035395548,7134.730791258729,7734.4419358354,8246.823866629304,8713.370396007827,9154.795059598715,9583.778896910437,10009.415185332295,10439.206852034891,10880.19843224868,11339.819164712822,11826.736700719313,12351.987582191497,12930.788417921784,13585.87005314772,14354.46177092796,15305.39874850331,16591.896931856336,18700.253124870313,20744.721798836432,23404.520824574047,2352.186526488816,2352.227391304348,15367.0,5362.0,6274.0,7100.0,8233.0,8646.0,9179.0,10384.0,10686.0,10967.0,11154.0,11163.0,11172.0,11205.0,11855.0,12484.0,12929.0,13165.0,13505.0,13831.0,14322.0,15833.0,17753.0,19286.0,4991.0,5983.0,6993.44841699457,8188.0,8432.98247767098,8947.0,9208.0,9454.0,9699.20079242644,9889.0,10102.0,10518.0,11151.0,11229.0,12053.15,12800.4593,13102.67021,13438.94214,13777.560503074434,14126.544041271787,15431.8250760853,17746.10029982934,19286.0,2664.659760625434
212,2022-01-29,3,9.165707116875991,0.18419440236121234,9.170306304996153,0.19743068629860674,6230.468817359106,6665.449832572352,7063.770733153426,7552.640318480471,7901.452545802256,8190.131204002505,8446.18281519218,8682.94015505281,8908.25134696379,9127.453313816308,9344.666205387975,9563.481533333534,9787.42065561177,10020.33928784576,10266.905981451006,10533.319060731827,10828.581507127901,11167.120130348469,11575.10957741572,12109.696103840484,12947.784192534464,13721.531379843107,14679.501931474,6720.680934384221,6069.39280943171,6524.693581560724,6943.5033011277155,7459.835931680441,7829.724080522147,8136.736418780481,8409.702104124764,8662.629144793194,8903.789226232328,9138.83150836993,9372.141512810706,9607.567085152068,9848.906481995175,10100.344361438136,10366.973313311099,10655.580858056119,10976.054104273655,11344.271283342365,11789.09299311372,12373.642817490789,13293.771356125919,14147.077428518523,15208.332726835017,6533.579256631084,3209.4808695652173,17858.0,5291.0,6020.0,6744.0,7741.0,8479.0,9165.0,9170.0,9272.0,9565.0,9988.0,10728.0,11433.0,12129.0,12834.0,13916.0,14923.0,15465.0,16331.0,17347.0,18593.0,20023.0,21434.0,22979.0,5341.688525842395,6212.787565417205,7102.3849834306975,7860.055739935723,8651.176280259682,9194.10365360316,9368.47248616452,9574.202259634198,9863.52968591201,10210.84625191398,10728.42366009701,11433.01670688706,12128.877438480467,12833.923879958202,13915.773583627344,14922.90508258173,15464.6825887672,16184.068874191507,17186.71343447167,18427.81515398542,20022.716666678378,21433.746540017262,22978.79869408149,3195.299301875487
213,2022-02-05,3,9.386392292719846,0.18899389880558207,9.60304799738575,0.5904222135407965,7682.703158886326,8233.537718614773,8738.772327286499,9359.871734766673,9803.676090398061,10171.358044254559,10497.766981772716,10799.809729168197,11087.449539417257,11367.472152477627,11645.12672775261,11924.999725287398,12211.599046766985,12509.87172351328,12825.818773068228,13167.418872578342,13546.273097413601,13980.986396249362,14505.336277621805,15193.116153492832,16272.951522500778,17271.50871327149,18509.841589235428,3710.022538769321,3750.035314531932,4655.672851890193,5607.666049595709,6949.267138425201,8031.404525110627,9010.41244303947,9944.891349244093,10866.395081677856,11796.359367684508,12752.291245337821,13750.833876494125,14809.85323546224,15950.432884718379,17199.399593082384,18593.17320026541,20184.408095537863,22054.71584891701,24342.032536519997,27309.264795488587,31561.85371593514,39112.841406050604,47110.645406900345,58487.916635341804,2266.210633013591,2554.97,17577.0,6275.0,7191.0,7942.0,8889.0,9575.0,10087.0,10607.0,11008.0,11427.0,11795.0,11797.0,12095.0,12873.0,13401.0,14125.0,15169.0,16296.0,16672.0,17689.0,19371.0,22838.0,24542.0,27558.0,6263.5,7115.87645,7704.0,8674.043170884253,9538.5,10038.5,10507.5,10896.0,11279.5,11628.5,11789.0,12064.5,12640.252974461764,13266.795039985836,13950.37894436939,14750.886133625794,15806.01689453759,16544.606557272316,17688.81693581018,19371.0,22838.0,24541.57049,27557.561452538823,2670.6387395446795
214,2022-02-12,3,9.86010157812625,0.425873975227217,9.74584527058347,0.5418495339354128,7110.803748804516,8311.571044948429,9505.265862626671,11095.80200978489,12316.702788744928,13382.149857910263,14369.367272468768,15317.83396448019,16252.525959850163,17192.141007284783,18152.9013481207,19150.834642547503,20203.628085279397,21332.68144734234,22565.997950855064,23942.971855984815,25523.35538175623,27406.244243290024,29777.000695457216,33053.44374230661,38584.34606739649,44125.769427081046,51577.0762999692,2118.1613832771354,4843.121642478541,5906.682989994593,7006.419641634115,8530.789160392713,9742.512512479025,10827.161368011672,11853.438980617568,12857.712401586345,13864.120950747236,14891.848487073441,15958.64118119426,17083.10548163948,18286.80083619636,19596.79439057817,21049.476842676555,22697.077347974853,24620.069616422512,26953.74004113635,29954.54124621522,34209.3196080568,41652.15728196896,49407.17038499605,60257.10573469534,2095.691882546204,1053.028695652174,16456.0,8277.0,8839.0,9322.0,9879.0,11122.0,12073.0,12651.0,13209.0,13858.0,14603.0,14813.0,14993.0,15173.0,15383.0,15669.0,16589.0,17659.0,18580.0,19766.0,20573.0,22777.0,23319.0,24210.0,8277.413023556757,8839.209190321886,9322.209384665646,9879.143642132363,11122.182408034205,12073.0,12651.0,13209.0,13858.0,14660.0,15156.5,15607.5,15783.2802787268,15978.2976302196,16248.01552807485,17972.87450226005,18638.9524993167,19243.8272417446,19941.1388917402,20716.3000000008,22960.33199899036,24347.047475162683,26974.39107301076,995.8242674652606
