,target_end_date,model,horizon,forecast_date,wis_COVIDhub,y,lower_95_COVIDhub,lower_80_COVIDhub,lower_50_COVIDhub,pred_COVIDhub,upper_50_COVIDhub,upper_80_COVIDhub,upper_95_COVIDhub,lower_95_calculated,lower_80_calculated,lower_50_calculated,pred_calculated,upper_50_calculated,upper_80_calculated,upper_95_calculated,wis_calculated
295,2022-01-01T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-12-20T00:00:00.000000,1800321.392857143,2875290.0,640431.0,744043.0,818544.0,929690.0,1037416.0,1126908.0,1241246.0,640431.0,744043.0,818544.0,919491.0,1037416.0,1126908.0,1241246.0,1801778.392857143
296,2022-01-01T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-12-13T00:00:00.000000,1615617.75,2875290.0,576358.0,745421.0,842624.0,1070612.0,1204965.0,1321188.0,1519125.0,576358.0,745421.0,842624.0,1070612.0,1204965.0,1321187.43231,1519125.0,1615617.8959774284
297,2022-01-01T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-12-06T00:00:00.000000,1922823.6214285716,2875290.0,439157.0,525144.0,659269.0,785130.0,940644.0,1016284.0,1120634.0,434121.5455723305,546811.1431384522,663614.3,776269.0,946074.53125,1023647.25,1135025.75,1916129.7835312418
298,2022-01-08T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-01-03T00:00:00.000000,1522573.6714285712,4975881.0,2324491.0,2499226.0,2764862.0,3011383.0,3259057.0,3523822.0,4067591.0,2408620.6000058614,2590261.9367611534,2884153.0069959173,3285993.5,3645973.101432032,3894246.203779043,4232468.991706816,1247528.0323387
299,2022-01-08T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-12-27T00:00:00.000000,3150816.307142857,4975881.0,1038150.0,1202533.0,1334899.0,1514286.0,1696197.0,1890724.0,2232669.0,1038150.0,1202533.0,1334899.0,1514286.0,1696197.0,1917270.959397029,2232669.0,3143989.9461550494
300,2022-01-08T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-12-20T00:00:00.000000,3833404.107142857,4975881.0,606634.0,719591.0,815051.0,958078.0,1093020.0,1198261.0,1364659.0,601219.5503396222,700773.7541666288,800800.0,948714.5,1091772.0719252855,1200537.5955761287,1383926.46099,3830650.627542033
301,2022-01-08T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-12-13T00:00:00.000000,3673990.6785714286,4975881.0,506003.0,668280.0,814566.0,1068096.0,1237556.0,1413897.0,1578230.0,506003.0,668280.0,814566.0,1068096.0,1237555.5,1413897.0,1578229.5,3673990.9250000003
302,2022-01-15T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-01-10T00:00:00.000000,202978.87142857144,5648749.0,4027123.0,4491768.0,4821836.0,5315491.0,5929601.0,6372406.0,7178803.0,4007439.349725009,4491768.0,4821836.0,5398231.0,6342245.96,6743011.32119,7598479.0242580995,234360.51828066492
303,2022-01-15T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-01-03T00:00:00.000000,1160038.0857142855,5648749.0,2314388.0,2801604.0,3133576.0,3509783.0,4085750.0,4739466.0,5775932.0,2399185.6951762,2834965.1289474657,3133576.0,3509783.0,4085750.0,4714451.0,5461169.0,1216257.619921671
304,2022-01-15T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-12-27T00:00:00.000000,3664742.0928571424,5648749.0,1009561.0,1229485.0,1403997.0,1675952.0,1883331.0,2096615.0,2366574.0,990948.9193254672,1223634.35380451,1398656.5,1616410.5,1819476.5,2037946.0,2325063.419279156,3714262.6736683534
305,2022-01-15T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-12-20T00:00:00.000000,4482429.507142857,5648749.0,503272.0,629526.0,785775.0,959179.0,1089557.0,1244080.0,1429447.0,495440.7346073896,628523.5,783412.75,932319.0,1065935.5,1239626.0,1401363.923924121,4500550.169516799
306,2022-01-22T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-01-17T00:00:00.000000,341261.27857142856,5035632.0,4113719.0,4699623.0,5271022.0,5749273.0,6396469.0,7034080.0,7609580.0,4045699.0,4699623.0,5271022.0,5749273.0,6396469.0,6979267.313447706,7725880.0,341011.77324136306
307,2022-01-22T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-01-10T00:00:00.000000,334466.9142857143,5035632.0,3657601.0,4204531.0,4846053.0,5664965.0,6357640.0,7705438.0,8776811.0,3588109.0,4271299.5,4859474.87075,5775377.0,6528765.5,7841400.75,9038735.0,365848.8378035715
308,2022-01-22T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-01-03T00:00:00.000000,681859.6642857144,5035632.0,2085422.0,2718080.0,3135258.0,3586101.0,4194411.0,4771724.0,5543889.0,2114226.8684588866,2728225.609024088,3067497.6223180387,3438117.43781562,3887470.7533132,4306810.26660715,4976207.42314413,905590.3144005535
309,2022-01-22T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-12-27T00:00:00.000000,2392374.092857143,5035632.0,821669.0,1129299.0,1527178.0,2007334.0,2467528.0,2889321.0,3365574.0,837135.1170560454,1114707.8990754085,1519843.6896818017,2022857.861435,2501222.051965,2934830.093935,3418017.45955,2357454.952129031
310,2022-01-29T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-01-24T00:00:00.000000,361240.5285714286,3747636.0,3250934.0,3561098.0,4006670.0,4519663.0,5224558.0,5828999.0,6772224.0,3250934.0,3561098.0,4006670.6889501447,4519663.254763974,5224558.0,5828999.0,6772223.5,361240.7090270273
311,2022-01-29T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-01-17T00:00:00.000000,779168.4857142858,3747636.0,3428244.0,4097366.0,4611717.0,5269451.0,5947304.0,7143977.0,7980778.0,3428244.0,4080340.0,4611717.0,5269451.0,6063485.0,7194013.94603731,7994168.31486054,784614.2864214984
312,2022-01-29T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-01-10T00:00:00.000000,629211.1,3747636.0,2566843.0,3499955.0,4122708.0,5030769.0,6585904.0,7636890.0,8811157.0,2408177.0,3355353.5,4122708.0,5030769.0,6585904.0,7636890.0,8811157.0,634475.9
313,2022-01-29T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-01-03T00:00:00.000000,341451.4428571429,3747636.0,1527546.0,2153221.0,2587335.0,2936119.0,3419749.0,3938761.0,4518628.0,1443769.8549777942,2126441.33807,2600668.91004785,3023648.492082904,3540718.486722381,3996069.726413631,4446485.316763056,304558.3962239413
314,2022-02-05T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-01-31T00:00:00.000000,578675.0,2106640.0,1978272.0,2490988.0,2636512.0,3197058.0,3852949.0,4367032.0,4947066.0,1978272.0,2490988.15017366,2636512.9205065803,3197058.0,3852949.0,4367032.0,4947066.0,578675.235867494
315,2022-02-05T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-01-24T00:00:00.000000,1143408.8714285714,2106640.0,2323781.0,2851500.0,3469158.0,4050287.0,4958570.0,5257777.0,6028095.0,2323781.4125,2851500.93744,3469158.276507578,4053885.0,4958570.0,5257777.0,6028095.0,1143923.2866469095
316,2022-02-05T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-01-17T00:00:00.000000,1598811.8857142855,2106640.0,2504543.0,3420921.0,3988269.0,4596379.0,5481363.0,6138709.0,6988815.0,2128349.150775,2950045.76746,3592984.116885,4332503.5,5508684.0,6234594.25,7181218.210610324,1256597.8087567522
317,2022-02-05T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-01-10T00:00:00.000000,1024697.6714285716,2106640.0,1582476.0,2606696.0,3335607.0,4119791.0,4689990.0,6268788.0,7424012.0,1479460.0,2298724.0,3266741.5,4119791.0,4689990.0,6268788.0,7424012.0,931483.8071428572
318,2022-02-12T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-02-07T00:00:00.000000,125057.13571428572,1259905.0,840833.0,1173718.0,1207786.0,1551868.0,1862822.0,2057300.0,2424884.0,800271.9503371576,1020636.87695,1191454.1174153483,1521897.6592279074,1868882.0,2074714.25,2431895.0639979173,127586.17583046734
319,2022-02-12T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-01-31T00:00:00.000000,718864.6928571429,1259905.0,1203032.0,1723910.0,2035532.0,2640264.0,3363353.0,3608918.0,3833387.0,1203032.6953921034,1723910.40804852,2037177.0092200192,2640264.0,3391026.2,3608918.0,4357961.571285934,724940.9131588653
320,2022-02-12T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-01-24T00:00:00.000000,1386033.842857143,1259905.0,1789946.0,2303451.0,2717349.0,3510363.0,4153317.0,4839804.0,5079192.0,1789946.0041259434,2303451.2653789986,2717349.125,3510363.0420711627,4270692.132915186,5008916.204317221,5522662.40903946,1402417.3061531372
321,2022-02-12T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-01-17T00:00:00.000000,1593243.9785714287,1259905.0,1648119.0,2599529.0,3379649.0,3608641.0,4143239.0,5035357.0,6445064.0,1076532.25,1952859.5,2710177.4,3237454.0,3962290.75325051,5135896.48576601,6503514.875889689,1114002.2864389918
322,2022-02-19T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-02-14T00:00:00.000000,61911.457142857136,727898.0,472686.0,592618.0,723449.0,872965.0,984537.0,1152901.0,1386938.0,472623.640157354,592618.0,723449.0,872964.9251,984537.0,1231914.0,1562130.6989923825,65420.78257739306
323,2022-02-19T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-02-07T00:00:00.000000,158654.35000000003,727898.0,411060.0,759590.0,796262.0,1145447.0,1310830.0,1569932.0,1882401.0,411060.0,637755.0,796262.0,1022214.0,1310830.0,1569932.0,1930764.91581287,135821.23511294907
324,2022-02-19T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-01-31T00:00:00.000000,725957.2857142857,727898.0,781284.0,1125133.0,1532309.0,2284126.0,2476214.0,3169000.0,3474946.0,781284.0,1125133.28855235,1532309.2327864077,2290960.3542021867,2774589.615003147,3248489.3924999754,3474945.785480149,750517.4140073721
325,2022-02-19T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-01-24T00:00:00.000000,1491931.7785714285,727898.0,1324825.0,2086117.0,2343570.0,2919806.0,3594134.0,3744164.0,4386566.0,1324825.1923185424,2086117.1,2343570.4,2919805.958588436,3554876.833784305,3854008.877438255,4393280.92874483,1492314.2432038055
326,2022-02-26T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-02-21T00:00:00.000000,38744.12857142858,464427.0,289004.0,359341.0,442991.0,569097.0,583620.0,704818.0,831584.0,258066.68659147885,359341.34033645154,429006.2471795568,558773.8282022515,590471.75,716847.5,841064.4519810325,39390.09997352293
327,2022-02-26T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-02-14T00:00:00.000000,57660.057142857135,464427.0,195436.0,278938.0,383117.0,549695.0,687941.0,882850.0,1098596.0,99972.0623883964,278938.356893318,383117.3229456244,549695.09635,687940.9033399737,919859.46875,1125787.9453654587,59593.55758105202
328,2022-02-26T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-02-07T00:00:00.000000,119913.48571428572,464427.0,175142.0,275522.0,465472.0,737353.0,1053803.0,1309847.0,1442100.0,163051.22274038798,250637.331352401,397785.82906,657712.875,1053802.9923412548,1309846.98246272,1519426.49644255,114422.16436397133
329,2022-02-26T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-01-31T00:00:00.000000,608984.4500000001,464427.0,423124.0,718109.0,1136659.0,1857983.0,2103319.0,2610205.0,3538283.0,423124.0,718109.430998343,1136659.2279978725,1857983.1276046596,2273362.198495856,2685322.3303281465,3750166.684489273,624790.2349909295
330,2022-03-05T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-02-28T00:00:00.000000,25890.76428571429,337025.0,207926.0,276954.0,304617.0,380875.0,419020.0,547528.0,729307.0,176465.5448224949,271291.5390625,303018.3085202797,379486.91951568273,426526.2367242214,566223.9954539356,733849.0099631988,27295.935450425128
331,2022-03-05T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-02-21T00:00:00.000000,44948.90714285714,337025.0,166501.0,225071.0,308697.0,425791.0,529164.0,636857.0,832214.0,166501.0,225071.99876636744,308697.3851962653,425791.0,548545.0,706844.0,891673.90471892,48757.55041207712
332,2022-03-05T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-02-14T00:00:00.000000,61498.22142857143,337025.0,90709.0,163342.0,239470.0,399409.0,629049.0,769541.0,1132194.0,45355.594849263405,147794.2753868431,239470.05714,399409.22361990646,629049.0,813409.2882981072,1141973.3093084656,63589.65476501706
333,2022-03-05T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-02-07T00:00:00.000000,127889.55714285714,337025.0,90903.0,237206.0,289981.0,646012.0,949188.0,1205844.0,1349079.0,78736.26866084005,201489.45711,284639.25,631371.2107964368,975778.5287520116,1205843.68655059,1517023.55288065,130385.86575307873
334,2022-03-12T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-03-07T00:00:00.000000,19833.735714285714,237276.0,120183.0,157914.0,193042.0,265703.0,309564.0,347838.0,403450.0,98792.87140786432,148267.82512158802,190536.81140711915,251108.01868861567,312834.25,353524.0,414630.85396309657,18831.98172692859
335,2022-03-12T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-02-28T00:00:00.000000,26534.55,237276.0,125810.0,181676.0,216075.0,269119.0,370063.0,466276.0,525507.0,101673.86809746144,181676.0,216075.0,269119.09158952686,370063.0,466276.0,525507.0,26706.96402637911
336,2022-03-12T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-02-21T00:00:00.000000,47992.97142857144,237276.0,88808.0,129287.0,186814.0,295185.0,457871.0,635954.0,912406.0,88808.0,129287.630413937,186814.59899680852,359463.396360061,462350.0,856895.0,1121938.584198868,65304.7285698304
337,2022-03-12T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-02-14T00:00:00.000000,61613.79285714286,237276.0,37765.0,94027.0,135157.0,258810.0,566416.0,815857.0,1033106.0,18882.76773645709,78290.29707291123,125369.2304058562,258810.25,566415.660339775,823597.8538566125,1068789.815192987,63373.47552807517
338,2022-03-19T00:00:00.000000,COVIDhub-4_week_ensemble,1,2022-03-14T00:00:00.000000,14137.521428571428,215103.0,101130.0,125828.0,146567.0,202712.0,232860.0,280511.0,350901.0,58507.9400844541,87648.90481489748,146567.0,202711.660169057,232860.0,280511.0,381097.4451226112,15748.53344569591
339,2022-03-19T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-03-07T00:00:00.000000,19452.721428571436,215103.0,67170.0,106684.0,161659.0,212948.0,285462.0,364695.0,477377.0,67170.0,106684.0,161659.0,212948.0,285461.87350519444,364695.0,477377.0,19452.712393228172
340,2022-03-19T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-02-28T00:00:00.000000,28417.38571428572,215103.0,59161.0,94335.0,129714.0,196590.0,318953.0,395393.0,570713.0,54200.11176421054,78860.4316158987,129714.0,196590.0,318953.0,395393.0,570713.0,28894.95115551568
341,2022-03-19T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-02-21T00:00:00.000000,37206.09285714286,215103.0,47365.0,87198.0,122622.0,194348.0,352284.0,520540.0,811130.0,47365.98465977545,87198.13938,122622.4415,205269.30992330995,535159.0,890184.517507778,1033563.0026485472,60858.44226452632
342,2022-03-26T00:00:00.000000,COVIDhub-4_week_ensemble,2,2022-03-14T00:00:00.000000,24074.01428571429,210000.0,39215.0,62065.0,117799.0,159585.0,196022.0,241763.0,341135.0,39215.455672265496,55914.53251163545,123746.39320296,175747.337505,214688.0,263686.71186561,359030.8136179615,19609.809951657102
343,2022-03-26T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-03-07T00:00:00.000000,30335.007142857143,210000.0,43800.0,73298.0,106979.0,160430.0,251749.0,384326.0,607489.0,43800.0,73298.0,106979.0,182774.91863,251749.0,384325.1750000001,607488.2320312499,27142.84685308036
344,2022-03-26T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-02-28T00:00:00.000000,44069.542857142864,210000.0,28738.0,45077.0,93449.0,150573.0,351379.0,452559.0,800706.0,28738.0,45077.0,93449.0,178234.233285588,351379.0,452559.0,800705.5152387886,40117.93463947878
345,2022-04-02T00:00:00.000000,COVIDhub-4_week_ensemble,3,2022-03-14T00:00:00.000000,33983.485714285714,198718.0,25722.0,37424.0,75688.0,119458.0,180537.0,277093.0,463804.0,25722.2211842073,37424.42713176496,80698.58372958729,175427.72964,236771.5,352246.4646694143,473069.81994584296,26665.502277259715
346,2022-04-02T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-03-07T00:00:00.000000,30210.27857142857,198718.0,29803.0,54906.0,92434.0,179928.0,276207.0,394795.0,686156.0,29803.4698500048,54906.90625,92434.0,190012.24525917773,276207.0,394795.0,686156.0,28769.64285690315
347,2022-04-09T00:00:00.000000,COVIDhub-4_week_ensemble,4,2022-03-14T00:00:00.000000,54188.55714285715,243938.0,17841.0,28569.0,56904.0,125651.0,187056.0,312173.0,527283.0,17841.3479256502,28569.0200562701,60575.56175203841,159832.86927654746,254531.91520019295,407946.0689616556,657176.8654378324,41275.07044345943
