,target_end_date,horizon,mu_KL,sigma_KL,mu_CDF,sigma_CDF,KL_lower_95,KL_lower_80,KL_lower_50,KL_pred,KL_upper_50,KL_upper_80,KL_upper_95,KL_WIS,CDF_lower_95,CDF_lower_80,CDF_lower_50,CDF_pred,CDF_upper_50,CDF_upper_80,CDF_upper_95,CDF_WIS,wis_COVIDhub,y,lower_95_COVIDhub,lower_80_COVIDhub,lower_50_COVIDhub,pred_COVIDhub,upper_50_COVIDhub,upper_80_COVIDhub,upper_95_COVIDhub,lower_95_calculated,lower_80_calculated,lower_50_calculated,pred_calculated,upper_50_calculated,upper_80_calculated,upper_95_calculated,wis_calculated
182,2020-12-19,3,13.683820375912019,0.24460679145054517,13.908666388624084,0.3101246134600587,542747.7131572791,640717.6526549264,743285.5738293661,876612.5433110791,1033855.0594104888,1199357.5452558747,1415850.371105359,428138.76562194724,597693.4735763683,737650.7143293339,890457.376213462,1097632.7667800358,1353009.950720404,1633290.2108074129,2015745.1000763811,190953.1570933205,213056.09285714288,1553006.0,759747.0,887474.0,1021576.0,1176441.0,1257914.0,1426079.0,1657740.0,759747.275,887474.15,1021576.368557595,1176440.983,1287223.3199999998,1432479.77417733,1665184.9840000002,205182.75923600123
183,2020-12-26,3,14.50474285331667,0.07069824440467405,14.508920412149466,0.07364943022222174,1734408.2389153182,1819622.1134431593,1899417.108576613,1992185.535930378,2089484.817025973,2181113.9688010737,2288275.1133909845,505330.57526008645,1731623.873529534,1820341.8471988335,1903575.7066549119,2000525.416253969,2102412.80506299,2198544.162041105,2311184.317943545,508407.6150591032,99621.87857142858,1365256.0,1048349.0,1228521.0,1421399.0,1615927.0,1683273.0,1944413.0,2253964.0,1048349.0,1195656.11076776,1421399.0,1615927.20653629,1683273.0,1944413.0,2253964.0,100560.90491181971
184,2021-01-02,3,14.426092569962254,0.19817084095236123,14.472235505301178,0.21954827955695932,1248789.024003178,1428487.0261954989,1611101.023810989,1841502.8637096635,2104854.2251120387,2373933.213858108,2715536.9977389076,153082.44974306782,1254100.0535371103,1455518.953287104,1663031.069939235,1928466.1525585928,2236267.1201927867,2555089.8483082587,2965458.5302623883,192171.06005776193,98317.4714285714,1500477.0,1297455.0,1447012.0,1544445.0,1757352.0,1889941.0,2057656.0,2268145.0,1249511.18432,1447012.0,1544445.0,1757352.35979288,1889941.0,2057656.0,2268145.0,98659.97865384
185,2021-01-09,3,14.322587815721405,0.1622614229668625,14.302631227313386,0.16164929984005172,1208102.2170086692,1348686.1240871213,1488298.604155005,1660431.083909416,1852471.9278211833,2044235.0041072285,2282117.6433556816,63956.58932072074,1185653.2203797728,1323075.2423892973,1459494.1067969569,1627623.0017372968,1815119.7894167833,2002272.0937626383,2234343.558680493,67384.81810890294,77850.85,1733230.0,1239255.0,1369092.0,1451363.0,1558826.0,1663788.0,1826384.0,1919196.0,1140495.90185232,1361259.132341825,1446418.771377715,1577229.0848221648,1681435.21496915,1831344.790659295,1966927.9296021047,73205.34858374798
186,2021-01-16,3,13.962736642878463,0.2506697707490869,13.925665105810596,0.4684734913513579,708873.8905271452,840279.9639777417,978388.8350218749,1158615.8789926956,1372042.185072567,1597551.7834548482,1893694.7361056905,170023.97600883784,445732.3483485456,612492.6182876427,813974.6790279122,1116450.6021624156,1531327.6680269777,2035064.4397210497,2796435.9142588745,180995.15698076566,95512.16428571429,1561782.0,865451.0,1027635.0,1184845.0,1336510.0,1508765.0,1663126.0,1829870.0,841049.2179457089,1002914.178474905,1168418.93881979,1331776.5,1486989.49056899,1636798.06019815,1871045.5,102450.3407405691
187,2021-01-23,3,14.179866733957574,0.2449065969060799,14.15872228484569,0.30998287110023576,890785.2218218838,1051792.3861977716,1220388.4218325578,1439586.8691379854,1698156.3547469073,1970360.6728760116,2326498.355637173,101588.16423165322,767709.7581807296,947387.2875152844,1143543.1371867745,1409467.152421331,1737230.1832372637,2096922.4307040803,2587693.633675323,114909.12826558064,80433.73571428572,1222853.0,980410.0,1122260.0,1234274.0,1409573.0,1611840.0,1722124.0,1874777.0,943393.9275,1120916.0,1211270.5,1409354.001543585,1612070.23099995,1758546.555975,1894575.13325853,80283.71978949806
188,2021-01-30,3,14.4055141870101,0.2445301768191344,14.398832229648182,0.3292892198453362,1117096.925468488,1318672.565112795,1529698.3072664307,1803994.962166365,2127476.9070884506,2467934.731957705,2913263.6115320036,422418.6607778514,939813.9585801273,1175061.5820453998,1435078.3801709895,1791980.928080545,2237644.780225731,2732789.2390241926,3416841.8305426016,366527.2825049396,502000.9,1056650.0,1359264.0,1462560.0,1569028.0,1780502.0,1942430.0,2055321.0,2221206.0,1326884.5,1449566.95,1566407.625,1782056.17989564,1948112.06504,2084116.84885212,2275591.1245,490917.4087015805
189,2021-02-06,3,14.17484397924618,0.29591143143187654,14.191279166399376,0.34863156688585134,802003.4840378077,980304.2101841273,1173210.7180452715,1432374.3060394481,1748787.4267125647,2092917.8221285283,2558213.515822171,297155.1058299987,735255.8783568795,931442.5906620562,1150987.4084005677,1456110.163177191,1842119.897952882,2276315.071442951,2883699.2259703805,297927.58137363574,508449.5071428572,851488.0,1163627.0,1284384.0,1375948.0,1567359.0,1691242.0,1817318.0,1964662.0,1130531.70128298,1267917.04720407,1375948.0,1567359.0,1691242.0,1846926.39239618,1997159.6,496073.8229926247
190,2021-02-13,3,13.772183086560164,0.3394682415051125,13.958334676338012,0.4842420836163598,492297.04304275423,619790.644729345,761629.302886532,957597.7528355271,1203989.2015187675,1479521.2932523226,1862683.2502750042,137567.53542727386,446519.179083846,620172.8298368367,832108.6950216756,1153526.899636119,1599099.1515230536,2145570.1445904924,2979993.6274053217,236209.10047099486,315087.8,659843.0,808633.0,925228.0,984780.0,1147811.0,1243292.0,1306946.0,1485093.0,777831.0,910998.0,984780.0,1147810.70492525,1246820.0,1306946.0,1574713.575,303740.20481075003
191,2021-02-20,3,13.71176181808146,0.32390418500857343,13.760645422642682,0.3844172682186681,477787.46610819787,595205.4402696736,724539.6489885217,901451.7678453465,1121560.8295362925,1365268.5858908202,1700788.2110651238,227614.73360344194,445610.8969709257,578384.9160498629,730408.9892107621,946612.8039765313,1226813.7630953293,1549272.4235828095,2010892.9264150737,245091.3720598374,210606.5428571429,473841.0,533144.0,614085.0,701463.0,844540.0,947253.0,1072842.0,1224392.0,534173.7,612500.5,725295.558445532,863625.8982633445,999454.178903015,1105221.115,1287734.615078435,223425.6991624388
192,2021-02-27,3,13.311363824067712,0.3217668526936506,13.319723640994619,0.4364910025442321,321486.9983880201,399913.28306821606,486180.57140290877,604020.7460353406,750422.9562039356,912300.4338389427,1134854.7949697888,57549.98588927218,258905.13421719917,348132.31894353026,453756.0209233494,609091.4142904846,817603.1476286516,1065664.7796683323,1432927.7481656736,72898.51435507427,42149.46428571428,482933.0,423648.0,444242.0,479500.0,579998.0,688670.0,794852.0,889133.0,423648.0,444242.0,479500.0,579998.0,688670.0,807411.394347808,899811.143682062,42584.57657909496
193,2021-03-06,3,12.952812065947878,0.40118274990904484,13.028118447891718,0.502175567448352,192241.6252993853,252376.0925633473,321971.5328044398,422021.7221353919,553161.741980147,705702.0819411315,926450.4171599478,34979.717131578094,170054.18861123142,239080.25349948995,324294.12456532207,455029.91721469373,638470.4805797515,866036.4983294313,1217566.1608298426,52282.27754268962,19291.19285714285,423909.0,272399.0,315447.0,349232.0,423791.0,482043.0,569998.0,624492.0,247744.214051056,293885.476161749,320659.611817329,407208.15772313054,482042.9931769795,584294.94785,639955.7561998775,25012.143485969424
194,2021-03-13,3,13.33868370782502,0.20310260331288732,13.405792864228896,0.2239725580150635,416903.4420642396,478493.18559032923,541280.5952122761,620750.002765197,711886.9018052927,805300.0074757593,924268.1327481518,144175.3143866681,427972.7126299932,498201.7935508515,570760.9043573954,663837.6292073494,772092.8230846237,884541.9740678912,1029692.7466322546,172116.92106442354,27534.92857142857,380130.0,191489.0,239921.0,268647.0,319285.0,401858.0,482975.0,525153.0,191489.0,239921.0,268647.0,324193.0,432595.371214406,530306.158687869,598146.335475831,30903.012016938334
195,2021-03-20,3,12.624693269835245,0.4276310871391468,12.704811114183546,0.5352439683112141,131472.33659528694,175722.6151805867,227808.46399777554,303972.7292151102,405601.3481017323,525825.4323811744,702805.0348790641,38564.558741596375,115352.99334242765,165854.86350162217,229531.2681129927,329328.53370437154,472516.3765421297,653928.8678188843,940220.7950504913,45351.88735129323,28122.56428571429,386441.0,208489.0,238492.0,283738.0,338792.0,430361.0,521449.0,594610.0,202221.09421,238855.10259,283785.7584765845,347998.3124049935,441432.711883421,531001.4418378565,631002.2227913425,28162.06979672331
196,2021-03-27,3,12.480860693606305,0.4128401417243987,12.628793534382728,0.5089474841273859,117208.40686166286,155093.70531592992,199267.6648715887,263250.33264556446,347777.13525502925,446831.401034832,591260.8104962442,70382.18448022954,112563.72621217869,158982.7666245866,216536.34182272712,305221.6565365577,430229.21157127694,585977.0942274772,827622.3855926425,51070.45052639495,45111.45,431725.0,181530.0,235489.0,264871.0,319703.0,396798.0,484256.0,545275.0,173282.3968729035,234242.6091384315,270715.60359,333923.005,406310.9741414205,493054.7574782225,570900.589133657,41153.01018198073
197,2021-04-03,3,12.664057233648508,0.3456290253973506,12.710974070991112,0.3803201618057058,160594.33274492904,203031.37750162205,250429.81951751464,316176.92769333866,399185.0882542649,492376.3550035513,622486.7832937604,60052.16402776201,157244.9801403823,203531.11515896776,256389.23553647025,331364.4383854178,428264.43472453987,539487.0014873269,698288.6889518253,53122.664923683034,71811.67857142857,459857.0,176228.0,195173.0,247823.0,295454.0,379587.0,436038.0,497143.0,176228.0,195173.223592465,249005.869165,305434.25,383418.5,438924.45,504359.9037778945,68789.71512684309
198,2021-04-10,3,12.787472483095407,0.29198586177530905,12.861279435456938,0.3312358150783215,201831.95213478166,246046.92403160984,293763.7089524325,357708.0690333457,435571.3750614574,520043.3338281697,633968.315215608,51142.01628737218,201202.90742256105,251899.04170826823,308002.83710364724,385108.1317241844,481515.9318489782,588760.7674659278,737108.0021652898,39380.14507673564,64300.18571428571,479845.0,208844.0,249980.0,279381.0,330567.0,407553.0,463148.0,531358.0,205886.460309554,248195.803979635,285053.593155,348980.0,407589.25,460471.7007016185,527061.666,61986.409521168855
199,2021-04-17,3,12.915680678730832,0.24782319394778599,12.990281302735607,0.6128849886652011,250185.05526089467,295990.45215379755,344044.5640259601,406638.83156638837,480621.2817395382,558650.247447031,660931.322077748,30469.54281284143,131801.0408598186,199753.14057097494,289785.6120663025,438134.5363170302,662427.2010779419,960995.5135875947,1456451.8660964635,63605.03915056369,26420.5,478568.0,273992.0,345041.0,376788.0,433732.0,510254.0,608482.0,687718.0,273992.03445000004,345041.25,380196.559336015,442329.673,516926.535994983,608881.8415126315,706547.6617099436,25571.316427858204
200,2021-04-24,3,13.030708961609635,0.3073711497797937,13.052575857230863,0.5298364733636903,249764.20659457572,307674.28415358125,370789.6766650666,456210.20657513774,561309.4583842234,676454.820252183,833296.95403941,34350.83457523974,165068.4395017443,236466.79971596214,326180.6300029611,466295.9779161309,666599.7886471278,919503.0307930522,1317222.9632573898,59539.07566305923,31917.18571428571,413947.0,241538.0,306387.0,389388.0,450592.0,570235.0,662050.0,745922.0,235190.67,313014.7,397144.4366,458685.25,574314.8111019705,669655.0071650001,747182.7,32893.0143119979
201,2021-05-01,3,13.153361965118473,0.29662088850941526,13.219180953638917,0.32823700725001953,288368.86087929853,352648.4689520752,422225.24904471653,515742.02356758167,629971.4085677852,754263.404755436,922394.4432229052,76510.257942936,289481.95459165436,361684.7673931853,441436.0567058832,550829.6932178367,687332.5056285833,838888.939441061,1048125.2669391894,95368.22370061079,74242.75,349163.0,297161.0,369181.0,419684.0,502720.0,600926.0,703692.0,847982.0,297161.1685,369181.0,431621.366346814,515286.03544276,600925.80678826,703691.7146371466,847981.75,78595.8800513629
202,2021-05-08,3,13.115077286485631,0.31648007247668014,13.176707072285339,0.3696071204444456,266942.28223425936,330873.6151620052,400959.10616851714,496370.1941463655,614485.0331279153,744644.9591221237,922983.6786241417,102057.1341283753,255835.6251009743,328744.6170814501,411436.8638094312,527923.7145785729,677390.5620268582,847781.0249449244,1089384.827873126,116970.46674005022,95189.28571428572,293591.0,268706.0,344665.0,405114.0,479043.0,562472.0,622783.0,696234.0,277162.006087385,344665.0,405114.0,479043.0,556503.0,622783.0,696234.0,94702.52852794724
203,2021-05-15,3,12.94841600307327,0.29995125830347447,12.998948554343087,0.3265438320302616,233403.11377431895,286076.05997319386,343211.43121908105,420170.56000419235,514386.4202516736,617120.1445894466,756387.9360450135,96154.44213454625,233032.77879811154,290821.74408717256,354583.126415337,441948.4628360456,550839.6459180617,671608.8042735818,838158.6693962832,107670.0243085168,56965.54285714286,236722.0,215924.0,241673.0,308494.0,360206.0,415864.0,498806.0,550268.0,215924.38258,241673.30936481507,308494.1870615126,360206.0,415864.0,498453.8,546159.19,56926.24825999086
204,2021-05-22,3,12.371701753150216,0.49132728683597743,12.46766414051062,0.6701572013964883,90103.83137974724,125748.66850931113,169448.87437323004,236027.06346926535,328764.5013635194,443016.8156078697,618273.0949046673,32104.995651481113,69855.22477340698,110064.64235014531,165321.93566434234,259799.1575458231,408267.674766146,613236.0113141304,966221.245160378,49416.0859869815,38189.34285714286,180812.0,140162.0,180938.0,218199.0,267439.0,323382.0,366239.0,460576.0,140162.94275623187,177968.13,216931.368,259724.42700000005,319552.607,366238.43167,460575.775,36590.9263494555
205,2021-05-29,3,12.565933871556819,0.29787445773096766,12.659008372606039,0.3342241196119266,159869.1044956248,195671.47695087222,234455.38736051472,286626.1039086801,350405.78238256916,419859.47426816955,513886.18020386685,81194.09889751463,163397.49574981225,204983.12319931955,251092.73942638928,314584.6173797982,394131.1951833889,482788.4361765961,605660.9438098302,97707.39957254233,30315.53571428572,145539.0,107499.0,141993.0,173412.0,211586.0,263498.0,304651.0,364322.0,107499.0,141993.5,173412.0,211585.8458,256498.30392549,304550.0985055056,356482.963,29756.645087692305
206,2021-06-05,3,12.327862091124869,0.2920918565900373,12.391206984228958,0.3208081871355655,127436.38425314339,155364.82112925302,185507.22846544947,225903.25042366073,275095.9031306959,328467.3980959935,400452.96993520425,77490.40001848956,128339.51490050662,159543.95605086576,193847.1324229645,240676.01795699098,298817.65541542595,363065.74722997483,451341.47237925377,85760.56318737924,20719.58571428571,101879.0,73457.0,98606.0,118687.0,145720.0,190575.0,210041.0,260439.0,73457.0,98606.0,118687.0,145720.0,190575.0,210041.0,260439.0,20719.58571428572
207,2021-06-12,3,11.728548863249419,0.45206433230343446,11.834965936470894,0.5403044732261266,51150.06556716912,69508.5545104096,91458.08918911868,124063.50657100568,168292.97221448206,221436.82559804784,300913.66437217675,15204.397463066487,47857.763401283104,69046.66732001667,95849.6509936271,137994.06230949765,198669.0721903997,275789.72268741386,397894.92611698137,21332.891731021187,12077.264285714287,98924.0,53928.0,75422.0,84351.0,124739.0,141752.0,179425.0,238423.0,53928.18496298944,75422.67509982247,84351.0,118025.86250229334,141751.929886761,179424.673721523,238422.9562235738,11118.209390434738
208,2021-06-19,3,11.265667241828345,0.5260594812703409,11.509941042057221,0.646590173900824,27850.59486723666,39794.933733294194,54767.13209553654,78093.90109679128,111356.1575193829,153252.1056421062,218977.63468204602,9025.199712519256,28075.35961069586,43534.21207439859,64461.44661557461,99702.00260500917,154208.28798228552,228337.41211305893,354064.5413376015,16729.64605463457,7445.607142857143,80728.0,35253.0,51352.0,67946.0,87600.0,108423.0,140622.0,178348.0,35031.605885503246,51210.25581363372,66870.97687647352,85695.27906077908,108079.775,140227.936707791,176422.16499999998,7206.391751014087
209,2021-06-26,3,11.0754673788107,0.4975344162727397,11.145589688327368,0.6051137277276599,24350.747881222225,34127.24673553797,46160.76688474397,64567.558860436526,90314.13337662228,122159.56621120074,171204.99450494428,9874.900087403043,21154.09061424957,31891.83319261734,46048.32563349856,69257.70547990083,104165.12875011688,150403.07464831028,226747.1505066559,11492.656766309607,10649.207142857143,86666.0,27082.0,33963.0,44205.0,61536.0,80635.0,102329.0,136367.0,26698.19905,33730.46049303005,43843.5,61496.0,80363.73154174608,102224.9,134937.175,10735.06991232498
210,2021-07-03,3,11.124259389893027,0.5146310627928198,11.199970565214722,0.6372108397323786,24725.763643482183,35057.08969265345,47913.18530783074,67796.06201676388,95929.87807950418,131109.17264601387,185891.36785639782,10646.568738627244,20974.449150149143,32317.10759733796,47580.5044098844,73128.28928624286,112393.65282604021,165477.26858987001,254964.82199125562,12664.976537485256,12898.707142857142,91045.0,22846.0,33206.0,44604.0,63012.0,78963.0,108342.0,140591.0,22222.747,32496.0698,43709.863269943686,62863.0,78963.0,108380.32950789043,140591.0,13009.69042237232
211,2021-07-10,3,11.089807873933824,0.5330094194551657,11.234386975888894,0.6397315797592453,23043.26024252826,33081.47767834284,45720.33676765555,65500.160626533405,93837.25810910456,129688.0110319362,186183.3350379658,29885.86745322859,21601.890646836313,33340.82724285376,49162.901449068355,75688.91352217807,116527.12637602702,171825.71951317307,265199.5477537869,23849.258214094087,44642.08571428572,134043.0,17430.0,26879.0,37748.0,59276.0,80204.0,101383.0,122366.0,17430.0,26879.0,37748.0,59276.0,79345.4375,98208.7370513233,121867.57631438231,45781.149034938935
212,2021-07-17,3,10.943528974197383,0.5523643643127883,10.826390458781256,0.7395783427204183,19166.41320227874,27879.46173960855,38986.2723489112,56586.684152949965,82132.82857023763,114853.46644539195,167065.83488688525,117612.58659686723,11811.67281732401,19508.05382255027,30563.21519935549,50331.70415286643,82886.58200414375,129858.18400825479,214472.62230428064,102173.46801823688,121129.66428571429,223088.0,14713.0,24286.0,37559.0,64886.0,90332.0,108451.0,150636.0,14987.3359375,24693.942080627425,37924.72847314191,65757.68938296002,92559.88522544088,109903.039815,148914.9550460705,120594.04704606708
213,2021-07-24,3,11.391885676755809,0.5646079945807799,11.48736603788611,0.6177794457363658,29297.994395421425,42972.317890644495,60540.22938386703,88599.87065850402,129664.80571009398,182674.2765116855,267934.28160155547,196161.98513463634,29043.226665977032,44163.31835522371,64259.19683118449,97476.44498355224,147864.55161575263,215148.17455984067,327155.7060759469,165848.28044529617,239497.64285714287,363978.0,33586.0,40648.0,62642.0,88881.0,107667.0,134244.0,173442.0,33586.0,40648.0,62642.0,88881.0,107667.0,135005.07488968,175135.55669706737,238830.1613770421
214,2021-07-31,3,11.871051317956319,0.5804966524556409,11.938746741398598,0.7850530506389922,45857.71758558079,67989.93266871278,96713.88657648559,143064.5660178764,211629.07183651172,301036.77480624896,446325.52877683943,277452.8621085724,32861.95998005958,55975.01868723879,90150.56585087568,153084.7152211879,259953.22173703872,418667.6589657825,713132.4500599584,207418.8434108507,340057.14285714284,554161.0,63452.0,87357.0,108974.0,144726.0,190923.0,246832.0,281122.0,64222.7285,89293.5,111396.007,149529.63971478282,193306.8532566577,248987.39447480108,301635.0927317233,332357.64279910404
215,2021-08-07,3,12.483325754755143,0.5520164191663836,12.542151404181928,0.6732617937368268,89446.27586053549,130077.8307759753,181860.70903852675,263900.06129440473,382948.261443525,535396.7077690023,778604.1585429249,287185.87556141644,74800.70105344534,118105.27874056809,177733.98143720048,279889.8478411965,440761.6725350169,663292.3418829343,1047294.0202605205,242212.57820866234,324431.5642857143,778862.0,117656.0,163186.0,190757.0,300057.0,451324.0,531750.0,570729.0,117656.0,163186.5,190757.0,245640.14364735447,446287.25,485452.303125,570728.9578125,345189.8239990387
216,2021-08-14,3,13.141572664303794,0.5061455601834584,13.249497642785666,0.5653647353789296,189008.18413566457,266444.44231924554,362283.6225876701,509697.4861533937,717094.318356114,975030.761121355,1374498.8270170253,167102.71727472715,187475.43890655186,275117.5063101248,387768.9391851146,567784.7376075024,831370.1167955631,1171788.420823427,1719582.6298116415,140346.16572207294,178544.02857142856,911736.0,222572.0,311730.0,413398.0,579101.0,699876.0,804084.0,910720.0,207895.07763970568,279617.8377513468,361419.4201640788,546489.1394130742,640298.9058645158,756129.8811682693,861212.740464484,226826.8343238899
217,2021-08-21,3,13.55080253820859,0.4772075690992666,13.672787134936476,0.554906966689081,301188.89035742456,416331.22273688595,556226.5332378761,767429.9916628517,1058829.0146377725,1414615.9594565167,1955413.3998924452,116274.06026539624,292198.7397899266,425766.0274558669,596305.3061878853,866993.826265663,1260559.4600325995,1765472.6923009153,2572489.8585229563,127824.01993747932,68587.40000000001,1047679.0,395785.0,545700.0,715332.0,974019.0,1136180.0,1261914.0,1451485.0,395785.0,545700.0,715332.0,974019.0,1136179.56559357,1261913.9999319096,1451484.3946118704,68587.36464482293
218,2021-08-28,3,13.843323774057895,0.4570129753413687,13.817749319488426,0.5491169722241122,419825.65709301847,572425.6174025226,755453.2705885045,1028203.6145965199,1399428.282633258,1846882.1815951974,2518194.5295809065,105967.94969839805,341635.55890339613,495849.43644360587,692023.7467090439,1002241.269421912,1451521.8110785075,2025791.4768179604,2940231.296053357,128801.13681359838,92962.55000000002,1088182.0,581736.0,726455.0,860034.0,1234172.0,1368405.0,1570943.0,2215031.0,579515.7510600098,726455.0,860034.1625540921,1234172.0,1511319.5391117,1762501.8,2215030.5347594824,108659.68392339678
219,2021-09-04,3,13.807194876021043,0.46692699362697565,13.885256290632203,0.6264364657691854,397136.28388372174,545143.2353894648,723790.6012415303,991718.7976997513,1358826.9480482554,1804124.3289176973,2476495.3836325933,119263.50705667163,314098.9614600014,480434.24798721593,702732.3095828213,1072235.512127239,1636026.944811002,2393020.477377281,3660276.328590051,156788.4171030524,95252.94285714286,1153281.0,596599.0,800656.0,1033205.0,1318664.0,1511275.0,1752614.0,2035819.0,580264.5185214572,721763.306442298,918945.269029332,1306487.0,1546185.636611449,1756314.2,2038927.8385738244,106667.07550074533
220,2021-09-11,3,13.927466175731169,0.38293462350890783,13.977804407647328,0.3892738710370142,528040.4160035982,684686.0626371588,863872.6984547819,1118463.2196481305,1448083.7002295216,1827056.2845801543,2369061.033572736,98519.25654322235,548444.6490477973,714208.252379957,904595.5092038991,1176205.818251577,1529368.776223965,1937054.2447230988,2522515.4977641,112915.17038086477,89316.64285714286,1041459.0,688997.0,845197.0,1062764.0,1216915.0,1414114.0,1714337.0,1841947.0,680160.8584904419,842993.56,1052494.5,1216915.1058227622,1414113.625,1714336.85,1841946.657172733,87242.08803669669
221,2021-09-18,3,13.879832537764464,0.42577039209885337,13.99587503734587,0.4974176475813057,462933.1339697943,617964.2118947849,800230.2456922237,1066435.7142464025,1421197.3850556577,1840373.7801144214,2456694.1728012934,99909.89278766027,451781.693342655,633115.8313865794,856296.4647482142,1197653.803697921,1675091.154246284,2265580.1077832654,3174928.631789852,149711.62152123617,53996.20714285714,1021720.0,610376.0,802980.0,983503.0,1084050.0,1263469.0,1428882.0,1619977.0,610376.0,802980.0,983503.0,1084050.0,1263468.8958852603,1428882.0,1619977.0,53996.199706090025
222,2021-09-25,3,13.78751888710521,0.4251564241813051,13.862060534168686,0.4849099821767728,422619.5346081956,563915.1106354822,729967.4599827023,972396.4659947272,1295338.407415368,1676768.1327309678,2237366.732126201,104843.98628657963,405004.8953737637,562768.3620401939,755393.2257256969,1047650.4353525479,1452980.245672656,1950307.637613773,2710020.1682290174,136388.65201192943,114024.10714285712,834482.0,609665.0,719504.0,916107.0,1132276.0,1241228.0,1369643.0,1500394.0,588020.0875,707912.6807557727,887757.4698891,1129915.225,1246682.41598416,1372627.0,1527807.4278990934,108768.4098135043
223,2021-10-02,3,13.568221659957663,0.47406711078324915,13.653145734261106,0.6057677930351709,308373.56381952035,425355.34819573304,567200.5664227856,780915.0561367986,1075154.6472303402,1433691.4476046944,1977563.5672130738,80085.11665600655,259331.56012839248,391140.8759956783,564989.0146600388,850131.0000190872,1279180.1228707517,1847729.9652042468,2786867.579231931,123642.59613161918,70964.24285714285,759423.0,420977.0,513573.0,655237.0,848917.0,1072465.0,1271758.0,1361071.0,420977.0,513573.0,655237.0,848916.50583,1072465.0,1271758.0,1361071.0,70964.17226142858
224,2021-10-09,3,13.501678523421104,0.4882854610167543,13.61564490613532,0.5898741975574197,280591.90733300743,390786.0593464131,525620.62423539,730641.740427135,1015632.4319102883,1366060.380319687,1902540.0907975326,83520.84537606647,257690.0341278418,384496.78438358154,550058.9899862213,818840.7554463794,1218960.5023941032,1743838.206228256,2601963.9643780612,125031.35607596661,92975.93571428572,667154.0,429893.0,572613.0,712485.0,859551.0,1090771.0,1234224.0,1356040.0,429893.0,572613.0,712485.0,859551.0,1090771.0,1234223.5396509503,1356040.0,92975.92256145572
225,2021-10-16,3,13.195760000139556,0.52337147984183,13.298720520250233,0.5538957449811569,192908.40102043105,275139.2083605933,378038.4925051061,538078.6403625881,765870.7484940594,1052298.670696906,1500860.6244358805,66596.4273242748,201411.38941763033,293277.5065580018,410496.84314751904,596432.002714948,866586.7711307239,1212950.6215377292,1766191.7476024579,71020.37251596247,49160.86428571429,589508.0,295032.0,380320.0,510978.0,637005.0,807957.0,927024.0,1071007.0,292318.710275,363670.250545,476675.63142799854,588054.234880944,805108.7373350033,929419.9577811832,1073802.7841894738,45413.494745074095
226,2021-10-23,3,13.11539607797053,0.42657837013770383,13.033828822565795,0.5777204915672594,215198.86560783882,287424.0412297346,372381.1999619471,496528.45796285523,662064.8668411949,857758.830862426,1145640.3771953264,45878.058426097334,147490.2669733127,218261.73091419146,309948.76001507556,457635.74156562146,675693.8532295784,959538.216255844,1419961.3049463874,64194.236286944884,38192.08571428572,512244.0,286188.0,347367.0,421797.0,541021.0,668932.0,770800.0,892458.0,274357.1718717524,345609.771316859,420977.005,541020.8300000001,665407.6668877178,770799.725,892457.635,38133.59640527137
227,2021-10-30,3,12.840561469056594,0.4880494503264034,12.989601667158981,0.5123871697685887,144929.41702397374,201813.83286032098,271407.62396097503,377211.5573267295,524261.4665876735,705048.5933703912,981778.3159737656,56842.25157658906,160386.41371018594,227055.8014402416,309899.0173837307,437836.8656640416,618592.2193394348,844290.7854304066,1195245.3858149787,56841.525816726156,33109.071428571435,506191.0,228335.0,285929.0,382825.0,472612.0,574974.0,661761.0,767207.0,228001.0,283441.0,378965.97988211113,472612.0,545518.35,632503.84,767207.0,30518.29329413492
228,2021-11-06,3,12.742292067933226,0.5009289862904933,12.85201535248404,0.6233557849670809,128090.11210012845,179930.4634965723,243877.32247627937,341906.3225778238,479339.08832405333,649695.0607861792,912638.2318044179,71315.5298772989,112449.60721355626,171639.69641420402,250588.70905893194,381556.9327372997,580974.6714711647,848205.2576495255,1294674.9795524878,70622.06133326108,39860.30714285715,516294.0,215317.0,257686.0,346345.0,432444.0,501794.0,579866.0,695550.0,206356.5,255115.78681344647,346220.04090114904,436476.8547148097,495937.36,578977.7078134088,684148.9299999999,40578.72721922975
229,2021-11-13,3,12.71757101870824,0.4921712812019986,12.733292994893462,0.6507196399318523,127125.87716254205,177518.15116745295,239331.89131470263,333557.6585862388,464880.4260491752,626756.8182173189,875201.1320187537,97861.03611934728,94646.66648160446,147172.73171395162,218466.7848417419,338843.2855264767,525547.955628814,780136.1761058705,1213088.388788556,93490.88051473755,88665.15000000001,569440.0,186479.0,240550.0,287676.0,378896.0,465560.0,545192.0,666192.0,176381.0,226972.875,286247.539602346,362500.08823688806,445003.0,524492.4526317278,617164.43,100947.11767497555
230,2021-11-20,3,12.829483028790891,0.5052379243256612,12.908788107739639,0.6478825856110686,138584.41222288483,195241.8988935113,265323.5297832905,373055.7043105855,524531.5356400466,712810.9248444326,1004229.5254306049,113807.0411697528,113432.31265462488,176044.6906369646,260875.33914683433,403845.68160221365,625169.6119768537,926420.0695781265,1437785.5016086274,98088.9951564316,117169.84285714288,647456.0,220814.0,287724.0,370198.0,408183.0,465429.0,607735.0,736858.0,220814.0,287724.10985357617,370198.3854210332,415724.6322641134,483774.0,595017.53125,686281.7436170366,115070.3119979295
